Function Name,Start Count,Time Difference,Cycle Difference
__kernel_cosf,437,3864,1932
__kernel_cosf,437,4270,2135
__kernel_cosf,437,4264,2132
__kernel_cosf,437,3864,1932
__kernel_cosf,437,4290,2145
__kernel_cosf,437,4314,2157
__kernel_cosf,437,3902,1951
__kernel_cosf,437,4268,2134
__kernel_cosf,437,4204,2102
__kernel_cosf,437,4244,2122
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3846,1923
__kernel_cosf,437,3864,1932
__kernel_cosf,437,4250,2125
__kernel_cosf,437,4322,2161
__kernel_cosf,437,4316,2158
__kernel_cosf,437,4248,2124
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3854,1927
__kernel_cosf,437,3870,1935
__kernel_cosf,437,4238,2119
__kernel_cosf,437,4318,2159
__kernel_cosf,437,3854,1927
__kernel_cosf,437,4364,2182
__kernel_cosf,437,3854,1927
__kernel_cosf,437,4364,2182
__kernel_cosf,437,4272,2136
__kernel_cosf,437,3854,1927
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4364,2182
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4272,2136
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3854,1927
__kernel_cosf,437,3888,1944
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4364,2182
__kernel_cosf,437,4344,2172
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4236,2118
__kernel_cosf,437,4272,2136
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3854,1927
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3890,1945
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4242,2121
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4338,2169
__kernel_cosf,437,4364,2182
__kernel_cosf,437,4316,2158
__kernel_cosf,437,4344,2172
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4378,2189
__kernel_cosf,437,4236,2118
__kernel_cosf,437,4260,2130
__kernel_cosf,437,4272,2136
__kernel_cosf,437,4292,2146
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3870,1935
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3854,1927
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3890,1945
__kernel_cosf,437,4298,2149
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4266,2133
__kernel_cosf,437,4242,2121
__kernel_cosf,437,4368,2184
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4338,2169
__kernel_cosf,437,4310,2155
__kernel_cosf,437,4364,2182
__kernel_cosf,437,4326,2163
__kernel_cosf,437,4316,2158
__kernel_cosf,437,4326,2163
__kernel_cosf,437,4344,2172
__kernel_cosf,437,4266,2133
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4366,2183
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4366,2183
__kernel_cosf,437,4378,2189
__kernel_cosf,437,4368,2184
__kernel_cosf,437,4236,2118
__kernel_cosf,437,4252,2126
__kernel_cosf,437,4260,2130
__kernel_cosf,437,4268,2134
__kernel_cosf,437,4272,2136
__kernel_cosf,437,4270,2135
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4304,2152
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3896,1948
__kernel_cosf,437,3870,1935
__kernel_cosf,437,3886,1943
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3878,1939
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3870,1935
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3854,1927
__kernel_cosf,437,3890,1945
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3872,1936
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3880,1940
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3902,1951
__kernel_cosf,437,3890,1945
__kernel_cosf,437,4306,2153
__kernel_cosf,437,4298,2149
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4274,2137
__kernel_cosf,437,4266,2133
__kernel_cosf,437,4258,2129
__kernel_cosf,437,4242,2121
__kernel_cosf,437,4362,2181
__kernel_cosf,437,4368,2184
__kernel_cosf,437,4354,2177
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4350,2175
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4338,2169
__kernel_cosf,437,4320,2160
__kernel_cosf,437,4310,2155
__kernel_cosf,437,4320,2160
__kernel_cosf,437,4364,2182
__kernel_cosf,437,4322,2161
__kernel_cosf,437,4326,2163
__kernel_cosf,437,4316,2158
__kernel_cosf,437,4316,2158
__kernel_cosf,437,4326,2163
__kernel_cosf,437,4326,2163
__kernel_cosf,437,4340,2170
__kernel_cosf,437,4344,2172
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4266,2133
__kernel_cosf,437,4272,2136
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4366,2183
__kernel_cosf,437,4288,2144
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4366,2183
__kernel_cosf,437,4300,2150
__kernel_cosf,437,4378,2189
__kernel_cosf,437,4294,2147
__kernel_cosf,437,4368,2184
__kernel_cosf,437,4374,2187
__kernel_cosf,437,4236,2118
__kernel_cosf,437,4244,2122
__kernel_cosf,437,4252,2126
__kernel_cosf,437,4250,2125
__kernel_cosf,437,4260,2130
__kernel_cosf,437,4280,2140
__kernel_cosf,437,4268,2134
__kernel_cosf,437,4268,2134
__kernel_cosf,437,4272,2136
__kernel_cosf,437,4280,2140
__kernel_cosf,437,4270,2135
__kernel_cosf,437,4280,2140
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4292,2146
__kernel_cosf,437,4304,2152
__kernel_cosf,437,4304,2152
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3896,1948
__kernel_cosf,437,3900,1950
__kernel_cosf,437,3870,1935
__kernel_cosf,437,3878,1939
__kernel_cosf,437,3886,1943
__kernel_cosf,437,3890,1945
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3902,1951
__kernel_cosf,437,3878,1939
__kernel_cosf,437,3890,1945
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3906,1953
__kernel_cosf,437,3870,1935
__kernel_cosf,437,3886,1943
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3878,1939
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3870,1935
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3854,1927
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3890,1945
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3872,1936
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3880,1940
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3900,1950
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3872,1936
__kernel_cosf,437,3896,1948
__kernel_cosf,437,3888,1944
__kernel_cosf,437,3884,1942
__kernel_cosf,437,3880,1940
__kernel_cosf,437,3872,1936
__kernel_cosf,437,3864,1932
__kernel_cosf,437,3906,1953
__kernel_cosf,437,3902,1951
__kernel_cosf,437,3894,1947
__kernel_cosf,437,3890,1945
__kernel_cosf,437,4310,2155
__kernel_cosf,437,4306,2153
__kernel_cosf,437,4302,2151
__kernel_cosf,437,4298,2149
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4274,2137
__kernel_cosf,437,4274,2137
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4266,2133
__kernel_cosf,437,4266,2133
__kernel_cosf,437,4258,2129
__kernel_cosf,437,4244,2122
__kernel_cosf,437,4242,2121
__kernel_cosf,437,4368,2184
__kernel_cosf,437,4362,2181
__kernel_cosf,437,4288,2144
__kernel_cosf,437,4368,2184
__kernel_cosf,437,4294,2147
__kernel_cosf,437,4354,2177
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4350,2175
__kernel_cosf,437,4282,2141
__kernel_cosf,437,4276,2138
__kernel_cosf,437,4286,2143
__kernel_cosf,437,4278,2139
__kernel_cosf,437,4274,2137
__kernel_cosf,437,4338,2169
__kernel_cosf,437,4338,2169
__kernel_cosf,437,4320,2160
__kernel_cosf,437,4310,2155
__kernel_cosf,437,4310,2155
__kernel_cosf,437,4320,2160
__kernel_cosf,437,4320,2160
__kernel_cosf,437,4306,2153
__ieee754_logf,28,1066,533
__ieee754_logf,28,1060,530
__ieee754_logf,28,5782,2891
__ieee754_logf,28,5698,2849
__ieee754_logf,28,5674,2837
__ieee754_logf,28,5788,2894
__ieee754_logf,28,5820,2910
__ieee754_logf,28,5654,2827
__ieee754_logf,28,5820,2910
__ieee754_logf,28,5678,2839
__ieee754_logf,28,5676,2838
__ieee754_logf,28,5684,2842
__ieee754_logf,28,5682,2841
__ieee754_logf,28,5694,2847
__ieee754_logf,28,5826,2913
__ieee754_logf,28,5786,2893
__ieee754_logf,28,5796,2898
__ieee754_logf,28,5764,2882
__ieee754_logf,28,5688,2844
__ieee754_logf,28,5694,2847
__ieee754_logf,28,5716,2858
__ieee754_logf,28,5688,2844
__ieee754_logf,28,5758,2879
__ieee754_logf,28,5770,2885
__ieee754_logf,28,5668,2834
__ieee754_logf,28,5822,2911
__ieee754_logf,28,5726,2863
__ieee754_logf,28,6310,3155
__ieee754_powf,1,14450,7225
__ieee754_rem_pio2f,673,910,455
__ieee754_rem_pio2f,673,910,455
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,886,443
__ieee754_rem_pio2f,673,886,443
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1962,981
__ieee754_rem_pio2f,673,1952,976
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,910,455
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,1100,550
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,904,452
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1952,976
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,4450,2225
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,910,455
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,886,443
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,1950,975
__ieee754_rem_pio2f,673,3284,1642
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,4450,2225
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,910,455
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1952,976
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1952,976
__ieee754_rem_pio2f,673,4450,2225
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,4634,2317
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,876,438
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1958,979
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1936,968
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,1952,976
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,3284,1642
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1936,968
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,4450,2225
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1936,968
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1956,978
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1936,968
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,874,437
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,3290,1645
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,4566,2283
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,886,443
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1946,973
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1936,968
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1920,960
__ieee754_rem_pio2f,673,1940,970
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,906,453
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1934,967
__ieee754_rem_pio2f,673,4450,2225
__ieee754_rem_pio2f,673,1926,963
__ieee754_rem_pio2f,673,1942,971
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1932,966
__ieee754_rem_pio2f,673,1938,969
__ieee754_rem_pio2f,673,4634,2317
__ieee754_rem_pio2f,673,1930,965
__ieee754_rem_pio2f,673,1928,964
__ieee754_rem_pio2f,673,1922,961
__ieee754_rem_pio2f,673,1924,962
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1918,959
__ieee754_rem_pio2f,673,1090,545
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,1090,545
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,1090,545
__ieee754_rem_pio2f,673,878,439
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,1954,977
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,1090,545
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,878,439
__ieee754_rem_pio2f,673,894,447
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,1954,977
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,1090,545
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,878,439
__ieee754_rem_pio2f,673,878,439
__ieee754_rem_pio2f,673,894,447
__ieee754_rem_pio2f,673,894,447
__ieee754_rem_pio2f,673,894,447
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,1972,986
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1954,977
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,1960,980
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,898,449
__ieee754_rem_pio2f,673,862,431
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,866,433
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,852,426
__ieee754_rem_pio2f,673,1090,545
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,864,432
__ieee754_rem_pio2f,673,878,439
__ieee754_rem_pio2f,673,878,439
